lm0,lm1,lm2,lm3,lm4,lm5,lm6,lm7,lm8,lm9,lm10,lm11,lm12,lm13,lm14,lm15,lm16,lm17,lm18,lm19,lm20,lm21,lm22,lm23,lm24,lm25,lm26,lm27,lm28,lm29,lm30,lm31,lm32,lm33,lm34,lm35,lm36,lm37,lm38,lm39,lm40,lm41,lm42,lm43,lm44,lm45,lm46,lm47,lm48,lm49,lm50,lm51,lm52,lm53,lm54,lm55,lm56,lm57,lm58,lm59,lm60,lm61,lm62,label
0.6374057531356812,1.0912997722625732,9.417868227501458e-07,0.7440721392631531,1.0237631797790527,-0.02970024012029171,0.8088768720626831,0.9265702962875366,-0.05513728782534599,0.8541999459266663,0.8339847326278687,-0.07859862595796585,0.880683183670044,0.759706974029541,-0.10483789443969727,0.7414922714233398,0.7415005564689636,-0.07312043011188507,0.7486055493354797,0.538910984992981,-0.11100908368825912,0.751434326171875,0.4200655221939087,-0.1344519704580307,0.7495517730712891,0.32469800114631653,-0.1494349092245102,0.6542297601699829,0.7226572036743164,-0.0816602036356926,0.6574339270591736,0.4989851713180542,-0.11462560296058655,0.6569803953170776,0.35749462246894836,-0.1384049355983734,0.6553688645362854,0.2531920373439789,-0.15569278597831726,0.5700436234474182,0.7387790083885193,-0.09031514823436737,0.5663642287254333,0.5249279737472534,-0.11892379820346832,0.567080020904541,0.39552026987075806,-0.14383447170257568,0.5704525709152222,0.30137041211128235,-0.16176162660121918,0.4951454997062683,0.7815446257591248,-0.09947527945041656,0.4695512056350708,0.624756932258606,-0.13056977093219757,0.45592179894447327,0.5277765989303589,-0.14730525016784668,0.44946613907814026,0.4502083957195282,-0.15664589405059814,A
0.6274208426475525,1.0761276483535767,1.1261430472586653e-06,0.7326037883758545,1.033304214477539,-0.05977679416537285,0.8084630966186523,0.9670029878616333,-0.10135219246149063,0.8744959235191345,0.8982719779014587,-0.13789109885692596,0.9181391596794128,0.8353816270828247,-0.17614305019378662,0.7317979335784912,0.7243899703025818,-0.08766663074493408,0.7431337833404541,0.5361456871032715,-0.13040600717067719,0.7458600401878357,0.4214572310447693,-0.1611315906047821,0.7436673045158386,0.32657068967819214,-0.182826966047287,0.6491883397102356,0.7031874656677246,-0.08737931400537491,0.6532386541366577,0.4876660704612732,-0.12533071637153625,0.6506874561309814,0.3493465483188629,-0.15725089609622955,0.6455579400062561,0.24756205081939697,-0.18183745443820953,0.5688375234603882,0.7204304933547974,-0.09100240468978882,0.5677701830863953,0.5085790753364563,-0.12571007013320923,0.5660073161125183,0.3818235993385315,-0.15929649770259857,0.5649302005767822,0.288013219833374,-0.18378834426403046,0.49406880140304565,0.7644938826560974,-0.09817606955766678,0.4688602685928345,0.6097062230110168,-0.13437077403068542,0.4538826644420624,0.5154765844345093,-0.1578671634197235,0.4454139471054077,0.4377083480358124,-0.1732759028673172,A
0.6356132626533508,1.0497584342956543,9.18765067581262e-07,0.7469538450241089,0.9958410859107971,0.00416218675673008,0.806401789188385,0.9333075881004333,6.084982669563033e-05,0.8575217127799988,0.8722370266914368,-0.0051298923790454865,0.8911633491516113,0.824469804763794,-0.013253302313387394,0.7346928715705872,0.7024955153465271,-0.021365566179156303,0.7463340759277344,0.5094800591468811,-0.029289485886693,0.7478684782981873,0.3974522054195404,-0.0355970673263073,0.7462251782417297,0.31018269062042236,-0.04068637639284134,0.6510744690895081,0.6846765279769897,-0.031858302652835846,0.6546435356140137,0.46740156412124634,-0.040080443024635315,0.6487460136413574,0.3354097604751587,-0.056194569915533066,0.6449359059333801,0.23873502016067505,-0.07095778733491898,0.5696397423744202,0.7006800174713135,-0.03903296962380409,0.5727895498275757,0.49005189538002014,-0.04472661018371582,0.5674615502357483,0.3677729666233063,-0.06710975617170334,0.5656037330627441,0.2791299521923065,-0.08632060885429382,0.4963381290435791,0.7437523603439331,-0.04329720139503479,0.4701569676399231,0.5944106578826904,-0.05299782007932663,0.4532640874385834,0.5063762664794922,-0.06410172581672668,0.44409608840942383,0.43178871273994446,-0.07197850942611694,A
0.6300119161605835,1.0509257316589355,9.855735925157205e-07,0.736253023147583,1.00496506690979,-0.023372525349259377,0.8062713146209717,0.9464383721351624,-0.04718242213129997,0.8667536973953247,0.8916977643966675,-0.07043548673391342,0.9061922430992126,0.8451064229011536,-0.09677563607692719,0.734359085559845,0.7077704668045044,-0.05319567397236824,0.7454501390457153,0.5149550437927246,-0.07886141538619995,0.7478624582290649,0.40367451310157776,-0.09717957675457001,0.7451804876327515,0.31295403838157654,-0.11020427942276001,0.6511157751083374,0.6888182163238525,-0.06070129573345184,0.6545960903167725,0.4748864769935608,-0.0807826891541481,0.6495656371116638,0.34243783354759216,-0.10249563306570053,0.6432554125785828,0.24511149525642395,-0.12129068374633789,0.5695714354515076,0.7051460146903992,-0.06807305663824081,0.5696215629577637,0.4979458451271057,-0.0846221074461937,0.5667197108268738,0.37531229853630066,-0.1102113127708435,0.5640305280685425,0.2853696644306183,-0.13116081058979034,0.4954946041107178,0.7459953427314758,-0.0756126418709755,0.47181642055511475,0.5969454646110535,-0.09606777131557465,0.45564621686935425,0.5064107179641724,-0.11134874075651169,0.44478344917297363,0.4314868450164795,-0.12169786542654037,A
0.6341513991355896,1.0415630340576172,8.913120836950839e-07,0.7425638437271118,0.9897368550300598,-0.002794853178784251,0.8028677701950073,0.9276220798492432,-0.011966857127845287,0.8506439328193665,0.8674074411392212,-0.02256293222308159,0.880653977394104,0.8176822662353516,-0.036628853529691696,0.7349051237106323,0.703937292098999,-0.030372248962521553,0.7463770508766174,0.5138978958129883,-0.045898132026195526,0.7491147518157959,0.4032856523990631,-0.05712028965353966,0.7474883198738098,0.3145582675933838,-0.06530284881591797,0.6522589325904846,0.6843458414077759,-0.04207633435726166,0.6550577878952026,0.4714221656322479,-0.055024899542331696,0.6495004296302795,0.3401426374912262,-0.0733223408460617,0.6452195048332214,0.24302279949188232,-0.08943351358175278,0.5715715289115906,0.6990667581558228,-0.05154817923903465,0.5722290277481079,0.4938555657863617,-0.06222204118967056,0.5677295923233032,0.3712412118911743,-0.08643761277198792,0.5652875900268555,0.2803097665309906,-0.10647737979888916,0.4979225993156433,0.7401378154754639,-0.05901642516255379,0.4724677503108978,0.5934727191925049,-0.07445088028907776,0.45557162165641785,0.505050539970398,-0.08758815377950668,0.44539111852645874,0.43083590269088745,-0.09622137993574142,A
0.6305805444717407,1.0481977462768555,8.898600754037034e-07,0.738317608833313,0.9929652214050293,-0.008666163310408592,0.7998396158218384,0.9227111339569092,-0.02308059297502041,0.8448386192321777,0.8532904982566833,-0.03812659904360771,0.8687139749526978,0.7946221232414246,-0.05634687468409538,0.7346317768096924,0.7081068754196167,-0.04345462843775749,0.7445416450500488,0.5132980942726135,-0.06473182141780853,0.7459062337875366,0.40106192231178284,-0.07812106609344482,0.7420653700828552,0.3107491433620453,-0.08717453479766846,0.6520227193832397,0.6893623471260071,-0.055060356855392456,0.6561153531074524,0.4730299711227417,-0.0733463242650032,0.6509979367256165,0.33881956338882446,-0.09146372228860855,0.6451402902603149,0.24015605449676514,-0.10636526346206665,0.5699408054351807,0.7044380903244019,-0.06468503177165985,0.572021484375,0.49599677324295044,-0.07981830090284348,0.5679936408996582,0.371748685836792,-0.10257969796657562,0.5649188160896301,0.2810952365398407,-0.12059201300144196,0.49513182044029236,0.7458246946334839,-0.07281428575515747,0.47253111004829407,0.5950745940208435,-0.0920572355389595,0.4558976888656616,0.5040922164916992,-0.10515885055065155,0.4448026418685913,0.43009403347969055,-0.1129094585776329,A
0.6281503438949585,1.0182266235351562,9.598962833479163e-07,0.7359141111373901,0.9684556722640991,-0.0038286284543573856,0.804587185382843,0.9084903001785278,-0.01432847511023283,0.8708691596984863,0.8543752431869507,-0.025590484961867332,0.9179248809814453,0.813376247882843,-0.03998809680342674,0.728672981262207,0.6748172640800476,-0.027436381205916405,0.7389264106750488,0.4835525453090668,-0.03988508880138397,0.7410956025123596,0.37397798895835876,-0.0493282787501812,0.7404844164848328,0.2894471287727356,-0.05651778355240822,0.6472418904304504,0.6575651168823242,-0.03781212121248245,0.6503645181655884,0.4437188506126404,-0.04775445908308029,0.645258903503418,0.3113902807235718,-0.0641813576221466,0.6414133310317993,0.2157112956047058,-0.07928645610809326,0.5659396648406982,0.6735162138938904,-0.04643696919083595,0.5687578916549683,0.46009886264801025,-0.05644696205854416,0.5639370679855347,0.33783474564552307,-0.08056899905204773,0.5618204474449158,0.24811968207359314,-0.10033851116895676,0.49175894260406494,0.7143055200576782,-0.05294407159090042,0.4681304395198822,0.5605413913726807,-0.06908760219812393,0.45219627022743225,0.47112715244293213,-0.08311191946268082,0.4440153241157532,0.3961421251296997,-0.09236043691635132,A
0.6036221981048584,0.9947021007537842,1.2366978126010508e-06,0.7283564805984497,0.9729491472244263,-0.03477200120687485,0.8160976767539978,0.9390997886657715,-0.06013243645429611,0.8916809558868408,0.8932864665985107,-0.08282851427793503,0.9565523862838745,0.8612093925476074,-0.10700402408838272,0.7247740626335144,0.6403154134750366,-0.03459646925330162,0.7323230504989624,0.4469437003135681,-0.04762973636388779,0.7370209693908691,0.3381652534008026,-0.06031596288084984,0.7403908967971802,0.2585964798927307,-0.06968636810779572,0.6415953636169434,0.617286205291748,-0.032363735139369965,0.6431302428245544,0.4067017138004303,-0.039682164788246155,0.6402245163917542,0.2762187123298645,-0.058443501591682434,0.6390102505683899,0.18461760878562927,-0.07529599964618683,0.5612318515777588,0.630092203617096,-0.03293541073799133,0.5620691180229187,0.42644554376602173,-0.041875895112752914,0.5595117211341858,0.306577205657959,-0.06994102150201797,0.5607587099075317,0.21902546286582947,-0.09263334423303604,0.48853451013565063,0.6672611832618713,-0.0350891575217247,0.46406757831573486,0.5221441388130188,-0.048596858978271484,0.44657957553863525,0.43644511699676514,-0.06442303210496902,0.43894439935684204,0.3611604869365692,-0.07605960965156555,A
0.612674355506897,1.020794153213501,1.0361922022639192e-06,0.7332578301429749,0.9860557913780212,-0.036053020507097244,0.8215591907501221,0.9420000314712524,-0.058362506330013275,0.8962175846099854,0.8878846168518066,-0.08103635162115097,0.9598004221916199,0.8471125364303589,-0.10456028580665588,0.722534716129303,0.6410468816757202,-0.015952248126268387,0.7322558760643005,0.45413267612457275,-0.034690599888563156,0.7377500534057617,0.3486592173576355,-0.05483206734061241,0.7417447566986084,0.26372700929641724,-0.06961911916732788,0.6388458013534546,0.6181119680404663,-0.019071334972977638,0.6407948136329651,0.411255419254303,-0.031811729073524475,0.6412698030471802,0.28616365790367126,-0.056945811957120895,0.6424122452735901,0.19353720545768738,-0.07759658992290497,0.5613687634468079,0.6332151293754578,-0.02727937139570713,0.5572936534881592,0.43767768144607544,-0.04249782860279083,0.5548133850097656,0.3192631006240845,-0.07127109915018082,0.5544158816337585,0.22797754406929016,-0.09294279664754868,0.48963451385498047,0.6764119863510132,-0.038510456681251526,0.46547508239746094,0.5308513045310974,-0.057023633271455765,0.45081549882888794,0.44104498624801636,-0.07143260538578033,0.4449053406715393,0.36170777678489685,-0.08079074323177338,A
0.6082834601402283,1.0161787271499634,1.115129521167546e-06,0.7311533689498901,0.9834302663803101,-0.032866887748241425,0.8186370730400085,0.9417445659637451,-0.053196586668491364,0.8952462077140808,0.8950400352478027,-0.0736703872680664,0.9598276615142822,0.8613860607147217,-0.09547490626573563,0.7236326336860657,0.6404944658279419,-0.013004795648157597,0.7324157953262329,0.4539492130279541,-0.026243610307574272,0.7357507348060608,0.349220335483551,-0.04294701665639877,0.7378003001213074,0.26764896512031555,-0.05580073222517967,0.6401980519294739,0.6173826456069946,-0.01524849608540535,0.6409439444541931,0.4075508713722229,-0.02279377356171608,0.6389575004577637,0.27978676557540894,-0.04663575813174248,0.6383599638938904,0.1881999671459198,-0.06727343052625656,0.5615649223327637,0.6316366195678711,-0.02203158661723137,0.5583850145339966,0.43269073963165283,-0.03214677423238754,0.5549548864364624,0.3137895464897156,-0.0625167116522789,0.5540076494216919,0.22407063841819763,-0.08653896301984787,0.4883607029914856,0.6727489233016968,-0.03130883350968361,0.4628226161003113,0.5283862352371216,-0.0461280420422554,0.44709664583206177,0.44048818945884705,-0.06187031418085098,0.44081470370292664,0.36143144965171814,-0.0733107328414917,A
0.6082395911216736,1.0146336555480957,1.0753929018392228e-06,0.7305293083190918,0.9836416244506836,-0.03465849906206131,0.8188671469688416,0.9424319267272949,-0.05562986433506012,0.8952256441116333,0.8916399478912354,-0.07675687968730927,0.9594579935073853,0.8556864261627197,-0.0990467295050621,0.7232322692871094,0.640131950378418,-0.013555473648011684,0.7324740290641785,0.45354729890823364,-0.028507845476269722,0.7363201379776001,0.348201721906662,-0.046229347586631775,0.7389818429946899,0.2654497027397156,-0.059743840247392654,0.6400288939476013,0.6165511608123779,-0.015829427167773247,0.641398012638092,0.40849193930625916,-0.025311101227998734,0.6401566863059998,0.28291404247283936,-0.04978679493069649,0.6407734155654907,0.19148340821266174,-0.07056654989719391,0.5617440938949585,0.6306060552597046,-0.02295302413403988,0.5590972304344177,0.4324023723602295,-0.035470787435770035,0.5558332800865173,0.312655508518219,-0.06582692265510559,0.555268406867981,0.22109514474868774,-0.08946100622415543,0.4881598949432373,0.6721339821815491,-0.032790787518024445,0.46319031715393066,0.5274645686149597,-0.04977302625775337,0.44761812686920166,0.4385969042778015,-0.06574834138154984,0.44170576333999634,0.35855168104171753,-0.07702142000198364,A
0.6112001538276672,1.0070260763168335,1.1200102107977727e-06,0.7340514659881592,0.9699703454971313,-0.0420653335750103,0.823859691619873,0.9250703454017639,-0.0645236149430275,0.9011367559432983,0.8675886988639832,-0.08642548322677612,0.964625358581543,0.8248989582061768,-0.10882568359375,0.719943106174469,0.6267022490501404,-0.013931944966316223,0.7298910617828369,0.4436703622341156,-0.031173137947916985,0.7337689995765686,0.3370766043663025,-0.05192660540342331,0.7377723455429077,0.250387042760849,-0.06774592399597168,0.6375026702880859,0.6052926182746887,-0.014192547649145126,0.6368580460548401,0.40159091353416443,-0.026989923790097237,0.6353161931037903,0.2746165990829468,-0.05558113753795624,0.6358455419540405,0.17920848727226257,-0.079225093126297,0.5611926317214966,0.6201995611190796,-0.02037561871111393,0.5546115636825562,0.43067383766174316,-0.0348241850733757,0.5513252019882202,0.3117581009864807,-0.06705962121486664,0.5512452125549316,0.2169763445854187,-0.09181526303291321,0.4904618561267853,0.6621095538139343,-0.03044789284467697,0.4646952152252197,0.5199898481369019,-0.04782133176922798,0.4491358995437622,0.43103957176208496,-0.06453837454319,0.4429346024990082,0.3485839366912842,-0.07652375847101212,A
